,location,total_sqft,bath,price,BHK
7891,Yelahanka New Town,1000.0,2.0,44.0,2
7892,Yelahanka New Town,650.0,1.0,18.0,1
7893,Yelahanka New Town,1426.0,2.0,61.5,3
7894,Yelahanka New Town,1740.0,3.0,150.0,3
7895,Yelahanka New Town,1290.0,2.0,70.0,2
7896,Yelahanka New Town,1000.0,2.0,48.0,3
7897,Yelenahalli,1240.0,2.0,47.12,2
7898,Yelenahalli,1200.0,2.0,46.17,2
7899,Yelenahalli,1600.0,3.0,61.37,3
7900,Yelenahalli,1260.0,2.0,47.88,2
7901,Yelenahalli,1500.0,2.0,57.0,3
7902,Yelenahalli,1175.0,2.0,50.0,2
7903,Yelenahalli,1650.0,3.0,68.0,3
7904,Yelenahalli,1200.0,2.0,45.6,2
7905,Yelenahalli,1200.0,2.0,46.17,2
7906,Yelenahalli,1160.0,2.0,44.08,2
7907,Yeshwanthpur,2502.0,3.0,138.0,3
7908,Yeshwanthpur,1693.0,3.0,108.0,3
7909,Yeshwanthpur,667.0,1.0,36.85,1
7910,Yeshwanthpur,1950.0,4.0,130.0,4
7911,Yeshwanthpur,1170.0,2.0,57.0,2
7912,Yeshwanthpur,665.0,1.0,36.85,1
7913,Yeshwanthpur,1161.0,2.0,64.08,2
7914,Yeshwanthpur,2557.0,3.0,141.0,3
7915,Yeshwanthpur,1850.0,3.0,100.0,3
7916,Yeshwanthpur,671.0,1.0,36.85,1
7917,Yeshwanthpur,1875.0,2.0,95.815,2
7918,Yeshwanthpur,668.0,1.0,36.85,1
7919,Yeshwanthpur,1185.0,2.0,75.84,2
7920,Yeshwanthpur,1195.0,2.0,100.0,2
7921,Yeshwanthpur,1313.0,3.0,96.0,3
7922,Yeshwanthpur,1400.0,2.0,100.0,2
7923,Yeshwanthpur,2559.0,3.0,141.0,3
7924,Yeshwanthpur,1430.0,3.0,72.0,3
7925,Yeshwanthpur,673.0,1.0,36.85,1
7926,Yeshwanthpur,1056.0,2.0,49.475,2
7927,Yeshwanthpur,3600.0,5.0,220.0,4
7928,Yeshwanthpur,1168.0,2.0,64.08,2
7929,Yeshwanthpur,810.0,1.0,41.745,1
7930,Yeshwanthpur,1382.0,2.0,76.18,3
7931,Yeshwanthpur,669.0,1.0,36.85,1
7932,Yeshwanthpur,1385.0,2.0,76.18,3
7933,Yeshwanthpur,1200.0,2.0,63.0,2
7934,Yeshwanthpur,1679.0,3.0,92.13,3
7935,Yeshwanthpur,670.0,1.0,36.85,1
7936,Yeshwanthpur,1381.0,2.0,76.18,3
7937,Yeshwanthpur,1678.0,3.0,92.13,3
7938,Yeshwanthpur,1240.0,2.0,80.0,2
7939,Yeshwanthpur,1713.0,3.0,110.0,3
7940,Yeshwanthpur,1144.0,2.0,67.0,2
7941,Yeshwanthpur,1541.0,2.0,130.0,2
7942,Yeshwanthpur,2501.0,3.0,138.0,3
7943,Yeshwanthpur,1362.0,2.0,100.0,2
7944,Yeshwanthpur,666.0,1.0,36.8,1
7945,Yeshwanthpur,1855.0,3.0,140.0,3
7946,Yeshwanthpur,2504.0,3.0,138.0,3
7947,Yeshwanthpur,1165.0,2.0,85.0,2
7948,Yeshwanthpur,1163.0,2.0,64.08,2
7949,Yeshwanthpur,1165.0,2.0,64.08,2
7950,Yeshwanthpur,1825.0,3.0,145.0,3
7951,Yeshwanthpur,1384.0,2.0,76.18,3
7952,Yeshwanthpur,994.0,2.0,54.67,1
7953,Yeshwanthpur,650.0,1.0,40.0,1
7954,Yeshwanthpur,1855.0,3.0,140.0,3
7955,Yeshwanthpur,1500.0,3.0,100.0,3
7956,Yeshwanthpur,1167.0,2.0,64.08,2
7957,Yeshwanthpur,1164.0,2.0,64.08,2
7958,Yeshwanthpur,1520.0,3.0,85.0,3
7959,Yeshwanthpur,1677.0,3.0,92.13,3
7960,Yeshwanthpur,674.0,1.0,36.85,1
7961,Yeshwanthpur,1383.0,2.0,76.18,3
7962,Yeshwanthpur,672.0,1.0,36.85,1
7963,Yeshwanthpur,1162.0,2.0,64.08,2
7964,Yeshwanthpur,1166.0,2.0,64.08,2
7965,Yeshwanthpur,1195.0,2.0,100.0,2
7966,Yeshwanthpur,1692.0,3.0,108.0,3
7967,Yeshwanthpur,1169.0,2.0,64.08,2
7968,Yeshwanthpur,2500.0,5.0,185.0,6
7969,Yeshwanthpur,2500.0,3.0,138.0,3
7970,Yeshwanthpur,1160.0,2.0,64.08,2
7971,Yeshwanthpur,1676.0,3.0,92.13,3
7972,Yeshwanthpur,2503.0,3.0,138.0,3
7973,Yeshwanthpur,1855.0,3.0,135.0,3
7974,Yeshwanthpur,1876.0,3.0,160.0,3
7975,Yeshwanthpur,1675.0,3.0,92.13,3
7976,other,2770.0,4.0,290.0,3
7977,other,1100.0,2.0,48.0,2
7978,other,1250.0,3.0,56.0,3
7979,other,600.0,1.0,38.0,1
7980,other,869.0,2.0,36.0,2
7981,other,1270.0,2.0,50.0,2
7982,other,1500.0,2.0,185.0,2
7983,other,840.0,2.0,45.0,2
7984,other,4395.0,3.0,240.0,3
7985,other,845.0,2.0,55.0,2
7986,other,2511.0,3.0,205.0,3
7987,other,1660.0,2.0,105.0,3
7988,other,1450.0,2.0,70.0,3
7989,other,1200.0,2.0,65.0,2
7990,other,1200.0,3.0,90.0,3
7991,other,1007.0,2.0,43.0,2
7992,other,1200.0,2.0,50.0,2
7993,other,966.0,2.0,49.9,2
7994,other,782.0,2.0,55.68,2
7995,other,1800.0,3.0,120.0,3
7996,other,1413.0,2.0,75.0,3
7997,other,945.0,2.0,54.0,2
7998,other,1870.0,3.0,110.0,3
7999,other,1260.0,2.0,85.05,3
8000,other,1612.0,3.0,46.74,3
8001,other,2795.0,4.0,235.0,3
8002,other,1350.0,2.0,48.0,3
8003,other,1904.0,3.0,150.0,3
8004,other,2000.0,3.0,175.0,3
8005,other,1425.0,2.0,75.0,3
8006,other,1470.0,2.0,70.0,3
8007,other,1500.0,3.0,100.0,3
8008,other,1340.0,2.0,55.7,2
8009,other,1783.0,3.0,115.0,3
8010,other,912.0,2.0,70.0,3
8011,other,1207.0,2.0,43.5,2
8012,other,1798.0,3.0,89.0,3
8013,other,1580.0,3.0,100.0,3
8014,other,1415.0,3.0,78.0,3
8015,other,2000.0,4.0,75.5,4
8016,other,2405.0,4.0,260.0,3
8017,other,1500.0,2.0,115.0,2
8018,other,1148.0,2.0,60.0,2
8019,other,1110.0,2.0,55.0,2
8020,other,1500.0,2.0,65.0,3
8021,other,1080.0,2.0,39.0,2
8022,other,1060.0,2.0,60.0,2
8023,other,2600.0,8.0,180.0,8
8024,other,1644.0,3.0,84.0,3
8025,other,1285.0,2.0,72.5,2
8026,other,4050.0,3.0,280.0,3
8027,other,1060.0,2.0,55.0,2
8028,other,900.0,2.0,22.5,2
8029,other,1280.0,2.0,69.0,2
8030,other,3045.0,3.0,170.0,3
8031,other,1464.0,3.0,46.0,3
8032,other,700.0,1.0,26.0,2
8033,other,900.0,2.0,110.0,2
8034,other,4111.0,4.0,250.0,4
8035,other,1084.0,2.0,50.0,2
8036,other,950.0,2.0,47.0,2
8037,other,2000.0,4.0,120.0,4
8038,other,1560.0,3.0,115.0,3
8039,other,850.0,2.0,27.0,2
8040,other,1113.0,2.0,51.0,2
8041,other,1200.0,4.0,165.0,4
8042,other,1200.0,2.0,55.0,2
8043,other,1645.0,3.0,95.0,3
8044,other,1200.0,2.0,79.0,2
8045,other,1230.0,2.0,48.0,2
8046,other,1350.0,2.0,140.0,3
8047,other,1800.0,3.0,150.0,3
8048,other,1592.0,3.0,75.0,3
8049,other,1762.0,3.0,125.0,3
8050,other,950.0,2.0,50.0,2
8051,other,1200.0,3.0,90.0,3
8052,other,2023.71,3.0,275.0,3
8053,other,1629.0,3.0,79.0,3
8054,other,1460.0,2.0,58.0,2
8055,other,1185.0,2.0,38.0,2
8056,other,1760.0,3.0,88.0,3
8057,other,1069.0,2.0,55.0,2
8058,other,2150.0,4.0,240.0,3
8059,other,1450.0,3.0,55.0,3
8060,other,1630.0,3.0,68.29,3
8061,other,3309.0,4.0,325.0,4
8062,other,5000.0,9.0,360.0,11
8063,other,850.0,2.0,30.0,2
8064,other,1150.0,2.0,126.0,2
8065,other,1200.0,2.0,62.0,2
8066,other,4800.0,4.0,235.0,4
8067,other,1200.0,2.0,74.0,2
8068,other,1464.0,3.0,56.0,3
8069,other,2000.0,4.0,99.0,4
8070,other,1753.0,3.0,120.0,3
8071,other,1000.0,2.0,53.0,2
8072,other,720.0,2.0,45.0,2
8073,other,1300.0,3.0,58.0,3
8074,other,1115.0,2.0,40.0,2
8075,other,1200.0,3.0,165.0,4
8076,other,700.0,1.0,41.0,1
8077,other,1600.0,4.0,80.0,4
8078,other,1595.0,3.0,115.0,3
8079,other,1353.0,2.0,110.0,2
8080,other,1200.0,2.0,85.0,1
8081,other,1028.0,2.0,45.5,2
8082,other,1385.0,2.0,48.48,3
8083,other,1325.0,2.0,90.0,3
8084,other,1600.0,2.0,50.0,3
8085,other,1800.0,1.0,80.0,2
8086,other,1056.0,2.0,80.0,2
8087,other,1080.0,2.0,50.0,2
8088,other,1160.0,2.0,55.0,2
8089,other,1544.0,3.0,120.0,3
8090,other,1200.0,2.0,65.0,2
8091,other,540.0,1.0,36.0,1
8092,other,1578.0,3.0,180.0,3
8093,other,1180.0,2.0,42.0,2
8094,other,1600.0,2.0,115.0,2
8095,other,416.0,1.0,18.5,1
8096,other,1260.0,2.0,45.0,2
8097,other,1630.0,3.0,85.0,3
8098,other,834.0,1.0,60.0,1
8099,other,1125.0,4.0,70.0,3
8100,other,3000.0,5.0,260.0,4
8101,other,2160.0,5.0,250.0,6
8102,other,1375.0,3.0,70.0,3
8103,other,469.0,1.0,25.0,1
8104,other,3600.0,4.0,160.0,6
8105,other,1160.0,2.0,52.2,2
8106,other,1220.0,2.0,35.23,3
8107,other,1641.0,3.0,66.0,3
8108,other,1630.0,2.0,200.0,2
8109,other,2072.0,3.0,108.0,3
8110,other,1200.0,2.0,70.0,3
8111,other,1350.0,3.0,77.0,3
8112,other,4635.0,4.0,445.0,4
8113,other,1180.0,2.0,78.34,3
8114,other,1355.0,2.0,115.0,2
8115,other,600.0,1.0,50.0,1
8116,other,1875.0,3.0,165.0,3
8117,other,600.0,2.0,55.0,2
8118,other,2300.0,3.0,120.0,3
8119,other,1240.0,2.0,60.0,2
8120,other,1750.0,3.0,120.0,3
8121,other,1230.0,2.0,43.48,2
8122,other,950.0,2.0,44.0,2
8123,other,1092.0,2.0,98.5,3
8124,other,1045.0,2.0,45.0,2
8125,other,1570.0,3.0,62.0,3
8126,other,1855.0,3.0,225.0,3
8127,other,1325.0,3.0,57.0,3
8128,other,1202.0,2.0,48.0,2
8129,other,1200.0,2.0,62.5,2
8130,other,425.0,1.0,20.03,1
8131,other,1100.0,2.0,48.0,2
8132,other,600.0,1.0,60.0,1
8133,other,1468.0,2.0,140.0,2
8134,other,4300.0,5.0,550.0,4
8135,other,1750.0,3.0,85.0,3
8136,other,775.0,2.0,55.0,2
8137,other,1105.0,2.0,58.0,2
8138,other,1602.0,2.0,75.0,3
8139,other,1352.0,3.0,135.0,3
8140,other,1780.0,3.0,84.83,3
8141,other,1200.0,3.0,95.0,4
8142,other,1976.0,3.0,184.0,3
8143,other,5500.0,4.0,600.0,4
8144,other,1200.0,3.0,95.0,3
8145,other,2500.0,6.0,115.0,7
8146,other,823.0,2.0,28.0,2
8147,other,1180.0,2.0,69.0,2
8148,other,686.0,1.0,17.0,1
8149,other,1001.0,2.0,33.03,2
8150,other,1500.0,4.0,180.0,4
8151,other,2400.0,2.0,80.0,3
8152,other,1282.0,2.0,87.0,2
8153,other,1611.0,2.0,64.44,3
8154,other,1500.0,2.0,95.0,3
8155,other,1300.0,1.0,115.0,2
8156,other,530.0,1.0,20.0,1
8157,other,1350.0,2.0,80.0,2
8158,other,900.0,2.0,27.0,2
8159,other,2400.0,6.0,125.0,8
8160,other,1225.0,2.0,53.0,2
8161,other,1141.0,2.0,62.0,2
8162,other,4100.0,7.0,140.0,7
8163,other,1175.0,2.0,48.27,2
8164,other,950.0,1.0,40.0,1
8165,other,1209.0,2.0,50.0,2
8166,other,4200.0,5.0,225.0,5
8167,other,1800.0,3.0,90.0,3
8168,other,1600.0,4.0,125.0,5
8169,other,1563.0,3.0,52.0,3
8170,other,1405.0,2.0,70.0,2
8171,other,1480.0,3.0,90.0,3
8172,other,1600.0,3.0,90.0,3
8173,other,1200.0,4.0,135.0,4
8174,other,1200.0,2.0,35.0,2
8175,other,1500.0,3.0,115.0,3
8176,other,1824.0,3.0,125.0,3
8177,other,750.0,1.0,56.25,1
8178,other,1060.0,2.0,42.0,2
8179,other,1500.0,3.0,62.0,3
8180,other,1339.0,2.0,55.0,2
8181,other,1600.0,3.0,75.0,3
8182,other,1225.0,2.0,55.11,2
8183,other,1000.0,2.0,50.0,2
8184,other,6000.0,5.0,400.0,4
8185,other,2400.0,3.0,170.0,3
8186,other,1480.0,2.0,65.0,2
8187,other,1500.0,2.0,98.0,3
8188,other,3095.0,3.0,350.0,3
8189,other,910.0,2.0,30.5,2
8190,other,1200.0,1.0,28.0,1
8191,other,1500.0,3.0,100.0,3
8192,other,1133.0,2.0,55.0,2
8193,other,1560.0,5.0,145.0,5
8194,other,2900.0,5.0,90.0,5
8195,other,1560.0,3.0,188.0,3
8196,other,856.0,2.0,40.0,2
8197,other,14000.0,3.0,800.0,4
8198,other,485.0,1.0,15.0,1
8199,other,1384.0,3.0,62.28,3
8200,other,1508.0,3.0,70.25,3
8201,other,2150.0,4.0,80.0,4
8202,other,1600.0,3.0,52.0,3
8203,other,1250.0,2.0,62.0,2
8204,other,1200.0,3.0,130.0,3
8205,other,1050.0,2.0,67.0,2
8206,other,1596.0,3.0,105.0,3
8207,other,1800.0,3.0,80.0,3
8208,other,925.0,2.0,48.0,2
8209,other,1395.0,2.0,63.59,2
8210,other,1200.0,3.0,85.0,3
8211,other,1132.0,2.0,67.0,2
8212,other,1262.0,2.0,63.0,2
8213,other,1515.0,3.0,88.0,3
8214,other,1655.0,3.0,86.06,3
8215,other,5000.0,7.0,299.0,7
8216,other,1380.0,2.0,80.0,2
8217,other,1450.0,3.0,65.0,3
8218,other,1200.0,2.0,54.0,2
8219,other,4346.0,5.0,500.0,4
8220,other,1178.0,2.0,47.0,2
8221,other,2200.0,3.0,187.0,3
8222,other,3329.0,3.0,330.0,3
8223,other,3600.0,4.0,300.0,4
8224,other,3500.0,3.0,450.0,4
8225,other,1595.0,3.0,76.0,3
8226,other,1093.0,2.0,65.0,2
8227,other,1367.0,2.0,62.0,2
8228,other,1535.0,3.0,95.0,3
8229,other,1015.0,2.0,45.0,2
8230,other,1100.0,2.0,62.7,2
8231,other,930.0,2.0,45.0,2
8232,other,1650.0,2.0,80.0,3
8233,other,2197.0,4.0,280.0,3
8234,other,1240.0,2.0,46.0,3
8235,other,1100.0,2.0,60.0,2
8236,other,1600.0,3.0,172.0,4
8237,other,1450.0,2.0,85.0,3
8238,other,2000.0,3.0,166.0,4
8239,other,700.0,2.0,27.0,2
8240,other,1050.0,2.0,45.0,2
8241,other,1250.0,3.0,39.5,3
8242,other,1756.0,3.0,100.0,3
8243,other,1532.0,3.0,92.0,3
8244,other,1650.0,3.0,110.0,3
8245,other,1200.0,2.0,66.0,2
8246,other,1180.0,2.0,48.0,2
8247,other,1525.0,2.0,122.0,3
8248,other,1435.0,3.0,70.0,3
8249,other,1560.0,2.0,66.0,3
8250,other,1070.0,2.0,42.0,2
8251,other,2400.0,3.0,200.0,4
8252,other,1000.0,2.0,130.0,2
8253,other,1300.0,2.0,60.0,2
8254,other,3040.0,1.0,180.0,2
8255,other,1310.0,2.0,50.0,3
8256,other,1390.0,3.0,120.0,3
8257,other,1200.0,4.0,72.0,4
8258,other,1135.0,2.0,68.0,2
8259,other,900.0,2.0,55.0,2
8260,other,1378.0,2.0,42.33,3
8261,other,1210.0,2.0,62.0,2
8262,other,1464.0,3.0,56.0,3
8263,other,2500.0,3.0,250.0,3
8264,other,1600.0,3.0,80.0,3
8265,other,1250.0,3.0,39.5,3
8266,other,1100.0,2.0,50.0,2
8267,other,1269.72,2.0,68.0,2
8268,other,1168.0,3.0,70.0,3
8269,other,1552.0,2.0,51.0,2
8270,other,2100.0,4.0,155.0,4
8271,other,1300.0,2.0,65.0,2
8272,other,1515.0,3.0,93.93,3
8273,other,2400.0,5.0,85.0,4
8274,other,1243.0,2.0,58.0,2
8275,other,1616.0,3.0,75.0,3
8276,other,1800.0,6.0,44.5,5
8277,other,2700.0,4.0,214.0,6
8278,other,2000.0,3.0,210.0,3
8279,other,2400.0,4.0,300.0,5
8280,other,1760.0,3.0,176.0,3
8281,other,595.0,1.0,42.0,1
8282,other,1410.0,2.0,67.0,2
8283,other,1090.0,2.0,31.48,2
8284,other,1254.0,2.0,53.0,2
8285,other,2800.0,7.0,125.0,7
8286,other,1170.0,2.0,86.0,2
8287,other,2200.0,4.0,235.0,4
8288,other,1000.0,2.0,50.0,2
8289,other,920.0,2.0,35.0,2
8290,other,2400.0,3.0,142.0,4
8291,other,1464.0,3.0,56.0,3
8292,other,1280.0,2.0,40.0,2
8293,other,2000.0,3.0,85.0,3
8294,other,3000.0,2.0,124.0,2
8295,other,1650.0,3.0,175.0,3
8296,other,840.0,2.0,27.0,2
8297,other,1670.0,3.0,91.86,3
8298,other,1242.0,2.0,39.7,2
8299,other,1690.0,2.0,55.0,3
8300,other,1488.0,3.0,57.0,3
8301,other,1250.0,2.0,80.0,3
8302,other,1650.0,4.0,160.0,3
8303,other,800.0,2.0,50.0,2
8304,other,1225.0,2.0,150.0,2
8305,other,1260.0,2.0,58.0,2
8306,other,3675.0,4.0,367.0,4
8307,other,1200.0,2.0,150.0,2
8308,other,1250.0,2.0,65.0,2
8309,other,1225.0,2.0,48.0,2
8310,other,1350.0,2.0,80.0,2
8311,other,2000.0,3.0,100.0,3
8312,other,1614.0,3.0,110.0,3
8313,other,1188.0,2.0,73.0,2
8314,other,1480.0,3.0,90.0,3
8315,other,680.0,2.0,42.0,2
8316,other,2400.0,2.0,95.0,2
8317,other,1045.0,2.0,42.0,2
8318,other,955.0,2.0,53.55,2
8319,other,1115.0,2.0,56.87,2
8320,other,2479.13,3.0,215.0,3
8321,other,1100.0,2.0,106.0,2
8322,other,1690.0,3.0,75.0,3
8323,other,1068.0,2.0,40.05,2
8324,other,1925.0,3.0,120.0,3
8325,other,650.0,1.0,26.0,1
8326,other,1410.0,2.0,45.12,3
8327,other,2000.0,3.0,207.0,3
8328,other,1050.0,2.0,110.0,2
8329,other,1130.0,3.0,38.0,3
8330,other,2204.0,2.0,305.0,3
8331,other,900.0,2.0,45.0,2
8332,other,1550.0,2.0,70.0,3
8333,other,916.0,2.0,42.0,2
8334,other,1358.0,3.0,50.0,3
8335,other,1936.0,2.0,54.21,3
8336,other,1685.0,2.0,110.0,3
8337,other,850.0,2.0,33.0,2
8338,other,1550.0,3.0,110.0,3
8339,other,500.0,1.0,20.0,1
8340,other,1146.0,2.0,38.5,2
8341,other,3155.0,4.0,370.0,3
8342,other,1765.0,3.0,105.0,3
8343,other,1265.0,2.0,70.0,2
8344,other,1012.0,2.0,59.0,2
8345,other,2045.0,4.0,154.0,3
8346,other,4400.0,9.0,120.0,7
8347,other,2400.0,4.0,280.0,6
8348,other,581.91,2.0,25.0,1
8349,other,1158.0,2.0,85.0,3
8350,other,925.0,2.0,51.0,2
8351,other,1415.0,2.0,110.0,2
8352,other,1210.0,2.0,60.0,2
8353,other,1100.0,2.0,55.0,2
8354,other,4750.0,5.0,600.0,4
8355,other,1840.0,3.0,155.0,3
8356,other,1350.0,2.0,185.0,2
8357,other,824.0,2.0,60.0,2
8358,other,1340.0,2.0,100.0,3
8359,other,1620.0,2.0,110.0,3
8360,other,1533.0,3.0,115.0,3
8361,other,1560.0,3.0,85.0,3
8362,other,1375.0,2.0,48.06,3
8363,other,750.0,1.0,25.0,1
8364,other,1375.0,2.0,85.0,3
8365,other,1095.0,2.0,40.0,2
8366,other,1440.0,2.0,60.33,3
8367,other,1200.0,2.0,49.5,2
8368,other,975.0,2.0,43.0,2
8369,other,2800.0,4.0,200.0,5
8370,other,900.0,2.0,42.0,2
8371,other,1500.0,3.0,88.0,3
8372,other,1010.0,2.0,46.0,2
8373,other,1140.0,2.0,76.0,2
8374,other,1198.0,2.0,84.0,2
8375,other,4000.0,4.0,520.0,4
8376,other,1470.0,4.0,34.5,4
8377,other,1370.0,2.0,75.0,2
8378,other,1316.0,2.0,55.5,2
8379,other,1050.0,2.0,43.0,2
8380,other,2400.0,7.0,110.0,6
8381,other,1000.0,1.0,55.0,2
8382,other,1200.0,2.0,125.0,2
8383,other,1200.0,2.0,50.0,2
8384,other,1313.0,2.0,58.27,2
8385,other,936.0,2.0,42.0,2
8386,other,1050.0,1.0,70.0,1
8387,other,1200.0,2.0,80.0,3
8388,other,1464.0,3.0,56.0,3
8389,other,1256.0,2.0,60.0,2
8390,other,1020.0,2.0,37.0,2
8391,other,830.0,2.0,34.0,2
8392,other,1210.0,2.0,40.0,2
8393,other,1520.0,2.0,62.0,2
8394,other,2300.0,3.0,80.0,3
8395,other,400.0,1.0,14.0,1
8396,other,946.0,2.0,38.0,2
8397,other,1575.0,4.0,150.0,5
8398,other,860.0,1.0,43.0,2
8399,other,4800.0,5.0,629.0,4
8400,other,1200.0,2.0,70.0,2
8401,other,1700.0,3.0,80.0,3
8402,other,1100.0,2.0,60.0,2
8403,other,6040.0,4.0,170.0,5
8404,other,1300.0,2.0,79.0,2
8405,other,1311.0,2.0,48.0,2
8406,other,3500.0,4.0,350.0,4
8407,other,1400.0,2.0,55.0,3
8408,other,1000.0,2.0,110.0,3
8409,other,1942.0,3.0,102.0,3
8410,other,1000.0,2.0,53.0,2
8411,other,950.0,2.0,45.0,2
8412,other,1022.0,2.0,52.0,2
8413,other,2000.0,3.0,25.0,4
8414,other,990.0,2.0,44.55,2
8415,other,2400.0,3.0,260.0,3
8416,other,1533.0,3.0,85.0,3
8417,other,1475.0,3.0,70.0,3
8418,other,1135.0,2.0,55.0,2
8419,other,1452.55,2.0,110.0,2
8420,other,2357.0,3.0,151.0,3
8421,other,1170.0,2.0,105.0,2
8422,other,1411.0,3.0,91.72,3
8423,other,1200.0,3.0,44.0,2
8424,other,3095.0,3.0,375.0,3
8425,other,1350.0,2.0,67.5,2
8426,other,1100.0,3.0,78.0,3
8427,other,1240.0,2.0,43.79,2
8428,other,3600.0,4.0,365.0,4
8429,other,1175.0,2.0,48.27,2
8430,other,4000.0,4.0,170.0,4
8431,other,1945.0,3.0,120.0,3
8432,other,1465.0,2.0,74.72,3
8433,other,1650.0,3.0,165.0,3
8434,other,1550.0,2.0,150.0,3
8435,other,1360.0,2.0,59.27,3
8436,other,1150.0,2.0,75.0,3
8437,other,1200.0,3.0,74.0,3
8438,other,1229.0,3.0,86.03,3
8439,other,1030.0,2.0,61.0,2
8440,other,600.0,1.0,32.0,1
8441,other,1165.0,2.0,135.0,2
8442,other,1107.0,2.0,33.0,2
8443,other,1520.0,3.0,80.0,3
8444,other,3000.0,4.0,240.0,4
8445,other,1050.0,2.0,38.0,2
8446,other,1315.0,2.0,90.0,2
8447,other,1210.0,2.0,72.0,2
8448,other,11338.0,9.0,1000.0,6
8449,other,1215.0,3.0,42.2,3
8450,other,30000.0,4.0,2100.0,4
8451,other,1445.0,3.0,64.0,3
8452,other,1170.0,2.0,68.0,2
8453,other,1600.0,2.0,110.0,2
8454,other,955.0,1.0,34.01,2
8455,other,1370.0,2.0,75.0,3
8456,other,1187.0,2.0,45.0,2
8457,other,1980.0,3.0,224.0,3
8458,other,1100.0,2.0,38.45,2
8459,other,1700.0,3.0,97.0,3
8460,other,1900.0,3.0,160.0,3
8461,other,1360.0,3.0,55.0,3
8462,other,1100.0,2.0,75.0,2
8463,other,1929.0,3.0,115.0,3
8464,other,3161.0,4.0,214.0,4
8465,other,1020.0,2.0,40.0,2
8466,other,3515.0,3.0,420.0,3
8467,other,1051.0,2.0,33.0,2
8468,other,1100.0,2.0,70.0,2
8469,other,1455.0,2.0,56.0,3
8470,other,4200.0,4.0,255.0,4
8471,other,1200.0,2.0,55.0,2
8472,other,700.0,1.0,41.0,1
8473,other,1300.0,2.0,49.0,3
8474,other,1400.0,2.0,67.0,2
8475,other,1200.0,2.0,53.0,2
8476,other,1535.0,3.0,55.0,3
8477,other,3000.0,3.0,250.0,3
8478,other,1100.0,2.0,61.0,2
8479,other,1260.0,1.0,41.0,1
8480,other,1500.0,1.0,37.5,1
8481,other,600.0,1.0,17.0,1
8482,other,1360.0,2.0,65.0,3
8483,other,1165.0,2.0,75.0,2
8484,other,1272.0,4.0,75.0,3
8485,other,965.0,2.0,45.0,2
8486,other,1600.0,5.0,140.0,5
8487,other,780.0,2.0,25.0,2
8488,other,1000.0,2.0,65.0,3
8489,other,1121.0,2.0,43.72,2
8490,other,2400.0,4.0,325.0,3
8491,other,674.0,1.0,19.9,2
8492,other,1463.0,1.0,142.0,2
8493,other,1306.0,2.0,58.0,3
8494,other,2401.0,3.0,185.0,3
8495,other,1875.0,2.0,235.0,3
8496,other,1225.0,2.0,47.0,2
8497,other,890.0,1.0,75.0,1
8498,other,1110.0,2.0,51.0,2
8499,other,1300.0,2.0,54.0,2
8500,other,2400.0,3.0,290.0,3
8501,other,960.0,2.0,32.0,2
8502,other,1690.0,3.0,100.0,3
8503,other,799.0,2.0,38.0,2
8504,other,1355.0,3.0,61.0,3
8505,other,1350.0,2.0,90.0,2
8506,other,1460.0,3.0,88.0,3
8507,other,1685.0,3.0,95.0,3
8508,other,800.0,1.0,52.0,1
8509,other,4000.0,5.0,280.0,4
8510,other,1100.0,2.0,53.0,2
8511,other,792.0,2.0,70.0,2
8512,other,2000.0,4.0,103.0,5
8513,other,1147.0,2.0,54.0,2
8514,other,2400.0,5.0,235.0,5
8515,other,2100.0,3.0,75.0,3
8516,other,1215.0,2.0,46.5,3
8517,other,461.82,1.0,31.7,1
8518,other,1500.0,2.0,85.0,3
8519,other,1065.0,2.0,50.0,2
8520,other,1205.0,2.0,42.18,2
8521,other,1260.0,2.0,75.0,2
8522,other,1199.0,2.0,50.0,2
8523,other,12000.0,12.0,525.0,10
8524,other,1070.0,2.0,33.0,2
8525,other,2820.0,3.0,285.0,3
8526,other,1950.0,3.0,130.0,3
8527,other,1326.0,2.0,62.17,2
8528,other,1350.0,2.0,140.0,3
8529,other,4051.0,4.0,345.0,4
8530,other,2100.0,3.0,170.0,3
8531,other,1991.0,3.0,160.0,3
8532,other,1234.0,2.0,61.0,2
8533,other,1200.0,3.0,66.0,3
8534,other,2220.0,4.0,65.0,3
8535,other,3000.0,4.0,342.0,4
8536,other,2400.0,6.0,245.0,6
8537,other,1069.0,2.0,55.0,2
8538,other,1375.0,2.0,105.0,2
8539,other,1693.0,3.0,108.0,3
8540,other,1160.0,2.0,41.75,2
8541,other,900.0,2.0,45.0,2
8542,other,1175.0,2.0,48.0,2
8543,other,1200.0,2.0,50.0,2
8544,other,600.0,2.0,23.0,2
8545,other,1364.0,2.0,70.0,2
8546,other,1150.0,2.0,77.5,3
8547,other,1146.0,2.0,39.5,2
8548,other,1110.0,2.0,41.0,2
8549,other,1156.0,2.0,49.5,2
8550,other,1058.0,2.0,60.0,2
8551,other,900.0,1.0,30.0,1
8552,other,1672.0,3.0,150.0,3
8553,other,1500.0,2.0,65.0,3
8554,other,1400.0,2.0,65.0,2
8555,other,1250.0,3.0,139.0,3
8556,other,1468.0,3.0,130.0,2
8557,other,1166.0,2.0,53.0,2
8558,other,900.0,2.0,46.0,2
8559,other,1190.0,3.0,55.0,3
8560,other,1480.0,2.0,145.0,3
